,Server-RSSI-1,Server-RSSI-2,Server-RSSI-3,Square,Point
190,-53,-60,-61,s1,0
191,-54,-60,-59,s1,0
192,-53,-60,-59,s1,0
193,-54,-59,-60,s1,0
194,-53,-59,-60,s1,0
195,-54,-59,-60,s1,0
196,-54,-59,-63,s1,0
197,-54,-59,-62,s1,0
198,-54,-59,-62,s1,0
199,-54,-58,-63,s1,0
0,-57,-64,-76,s1,1
1,-58,-62,-71,s1,1
2,-57,-64,-71,s1,1
3,-57,-64,-81,s1,1
4,-57,-62,-80,s1,1
5,-57,-60,-85,s1,1
6,-57,-60,-79,s1,1
7,-58,-61,-81,s1,1
8,-57,-61,-82,s1,1
9,-57,-61,-80,s1,1
10,-57,-61,-78,s1,1
11,-57,-61,-76,s1,1
12,-57,-61,-75,s1,1
13,-57,-61,-74,s1,1
14,-57,-61,-76,s1,1
15,-57,-61,-76,s1,1
16,-57,-62,-76,s1,1
17,-57,-62,-75,s1,1
18,-57,-63,-80,s1,1
19,-57,-63,-79,s1,1
20,-57,-63,-80,s1,1
21,-57,-62,-73,s1,1
22,-57,-62,-72,s1,1
23,-57,-63,-73,s1,1
24,-57,-63,-75,s1,1
25,-57,-62,-72,s1,1
26,-57,-63,-70,s1,1
27,-57,-62,-68,s1,1
28,-57,-62,-70,s1,1
29,-57,-63,-73,s1,1
30,-58,-63,-72,s1,1
31,-58,-62,-71,s1,1
32,-58,-62,-76,s1,1
33,-58,-61,-85,s1,1
34,-57,-61,-80,s1,1
35,-57,-61,-71,s1,1
36,-57,-61,-71,s1,1
37,-57,-61,-70,s1,1
38,-57,-62,-72,s1,1
39,-57,-63,-72,s1,1
40,-57,-63,-72,s1,1
41,-57,-63,-72,s1,1
42,-57,-63,-74,s1,1
43,-58,-65,-73,s1,1
44,-58,-61,-75,s1,1
45,-57,-61,-82,s1,1
46,-57,-62,-86,s1,1
47,-57,-62,-85,s1,1
48,-57,-62,-85,s1,1
49,-57,-62,-83,s1,1
50,-57,-62,-83,s1,1
51,-57,-62,-88,s1,1
52,-57,-62,-88,s1,1
53,-57,-62,-87,s1,1
54,-57,-62,-86,s1,1
55,-57,-62,-84,s1,1
56,-57,-63,-85,s1,1
57,-57,-63,-83,s1,1
58,-57,-63,-83,s1,1
59,-57,-62,-80,s1,1
60,-57,-62,-84,s1,1
61,-57,-62,-88,s1,1
62,-57,-61,-85,s1,1
63,-57,-61,-77,s1,1
64,-58,-60,-78,s1,1
65,-57,-60,-85,s1,1
66,-57,-60,-82,s1,1
67,-57,-60,-79,s1,1
68,-57,-60,-73,s1,1
69,-57,-61,-72,s1,1
70,-57,-61,-73,s1,1
71,-57,-61,-74,s1,1
72,-57,-61,-76,s1,1
73,-57,-62,-79,s1,1
74,-57,-62,-78,s1,1
75,-57,-61,-77,s1,1
76,-58,-60,-76,s1,1
77,-58,-60,-76,s1,1
78,-57,-59,-78,s1,1
79,-57,-60,-78,s1,1
80,-57,-60,-77,s1,1
81,-57,-61,-76,s1,1
82,-57,-61,-75,s1,1
83,-57,-61,-74,s1,1
84,-57,-62,-75,s1,1
85,-57,-65,-76,s1,1
86,-57,-65,-76,s1,1
87,-57,-66,-75,s1,1
88,-58,-61,-78,s1,1
89,-58,-61,-77,s1,1
90,-58,-60,-78,s1,1
91,-57,-60,-72,s1,1
92,-57,-59,-68,s1,1
93,-58,-59,-68,s1,1
94,-57,-59,-73,s1,1
95,-57,-59,-73,s1,1
96,-57,-59,-72,s1,1
97,-57,-59,-71,s1,1
98,-58,-59,-70,s1,1
99,-58,-59,-68,s1,1
100,-58,-59,-69,s1,1
101,-58,-59,-69,s1,1
102,-58,-63,-71,s1,1
103,-58,-64,-70,s1,1
104,-58,-64,-74,s1,1
105,-58,-64,-78,s1,1
106,-58,-63,-76,s1,1
107,-58,-63,-73,s1,1
108,-58,-64,-74,s1,1
109,-57,-66,-73,s1,1
110,-58,-67,-73,s1,1
111,-58,-67,-73,s1,1
112,-57,-67,-73,s1,1
113,-57,-68,-73,s1,1
114,-57,-67,-72,s1,1
115,-57,-66,-70,s1,1
116,-57,-62,-70,s1,1
117,-57,-62,-72,s1,1
118,-58,-62,-72,s1,1
119,-58,-64,-72,s1,1
120,-58,-64,-73,s1,1
121,-58,-64,-74,s1,1
122,-58,-63,-73,s1,1
123,-58,-61,-79,s1,1
124,-58,-61,-78,s1,1
125,-58,-64,-73,s1,1
126,-57,-63,-72,s1,1
127,-58,-62,-72,s1,1
128,-58,-62,-71,s1,1
129,-58,-63,-70,s1,1
130,-58,-63,-70,s1,1
131,-58,-63,-79,s1,1
132,-58,-65,-73,s1,1
133,-58,-65,-72,s1,1
134,-58,-64,-71,s1,1
135,-58,-63,-71,s1,1
136,-58,-63,-70,s1,1
137,-58,-62,-70,s1,1
138,-57,-63,-69,s1,1
139,-58,-62,-76,s1,1
140,-58,-62,-80,s1,1
141,-58,-62,-77,s1,1
142,-58,-63,-73,s1,1
143,-58,-61,-71,s1,1
144,-58,-60,-70,s1,1
145,-58,-60,-73,s1,1
146,-58,-61,-71,s1,1
147,-57,-65,-71,s1,1
148,-57,-65,-71,s1,1
149,-57,-60,-73,s1,1
150,-57,-60,-73,s1,1
151,-57,-60,-71,s1,1
152,-57,-61,-70,s1,1
153,-57,-62,-71,s1,1
154,-57,-62,-71,s1,1
155,-57,-64,-75,s1,1
156,-57,-63,-74,s1,1
157,-58,-63,-76,s1,1
158,-58,-63,-71,s1,1
159,-58,-61,-71,s1,1
160,-58,-60,-71,s1,1
161,-58,-64,-70,s1,1
162,-58,-64,-80,s1,1
163,-58,-64,-75,s1,1
164,-58,-64,-71,s1,1
165,-58,-60,-71,s1,1
166,-58,-60,-70,s1,1
167,-58,-61,-67,s1,1
168,-58,-61,-68,s1,1
169,-58,-63,-68,s1,1
170,-58,-62,-68,s1,1
171,-58,-63,-69,s1,1
172,-58,-63,-70,s1,1
173,-58,-62,-69,s1,1
174,-58,-60,-69,s1,1
175,-58,-61,-84,s1,1
176,-57,-64,-87,s1,1
177,-58,-62,-88,s1,1
178,-57,-62,-86,s1,1
179,-58,-63,-81,s1,1
180,-58,-63,-76,s1,1
181,-58,-64,-74,s1,1
182,-58,-66,-71,s1,1
183,-57,-67,-70,s1,1
184,-58,-68,-71,s1,1
185,-57,-68,-71,s1,1
186,-58,-68,-72,s1,1
187,-58,-68,-73,s1,1
188,-58,-61,-70,s1,1
189,-58,-62,-71,s1,1
190,-58,-61,-71,s1,1
191,-58,-61,-70,s1,1
192,-58,-60,-70,s1,1
193,-58,-60,-72,s1,1
194,-58,-58,-79,s1,1
195,-58,-58,-77,s1,1
196,-58,-59,-73,s1,1
197,-58,-59,-72,s1,1
198,-58,-60,-75,s1,1
199,-58,-60,-78,s1,1
0,-59,-65,-68,s1,2
1,-58,-57,-68,s1,2
2,-58,-57,-68,s1,2
3,-58,-57,-68,s1,2
4,-58,-57,-68,s1,2
5,-58,-57,-67,s1,2
6,-58,-57,-67,s1,2
7,-58,-57,-67,s1,2
8,-58,-57,-67,s1,2
9,-58,-57,-67,s1,2
10,-58,-57,-66,s1,2
11,-58,-57,-66,s1,2
12,-58,-57,-67,s1,2
13,-58,-57,-68,s1,2
14,-58,-58,-67,s1,2
15,-58,-58,-67,s1,2
16,-58,-57,-67,s1,2
17,-58,-57,-67,s1,2
18,-58,-57,-67,s1,2
19,-58,-57,-67,s1,2
20,-58,-57,-67,s1,2
21,-57,-57,-66,s1,2
22,-57,-57,-66,s1,2
23,-58,-57,-66,s1,2
24,-58,-57,-66,s1,2
25,-58,-57,-66,s1,2
26,-58,-57,-66,s1,2
27,-58,-57,-66,s1,2
28,-58,-57,-67,s1,2
29,-58,-57,-67,s1,2
30,-58,-57,-66,s1,2
31,-58,-57,-66,s1,2
32,-58,-57,-67,s1,2
33,-58,-57,-67,s1,2
34,-58,-57,-67,s1,2
35,-58,-57,-67,s1,2
36,-58,-57,-67,s1,2
37,-58,-57,-67,s1,2
38,-58,-57,-67,s1,2
39,-58,-57,-68,s1,2
40,-58,-57,-68,s1,2
41,-58,-57,-67,s1,2
42,-58,-57,-67,s1,2
43,-58,-57,-67,s1,2
44,-58,-57,-66,s1,2
45,-58,-57,-66,s1,2
46,-58,-57,-66,s1,2
47,-57,-57,-66,s1,2
48,-58,-57,-66,s1,2
49,-58,-57,-66,s1,2
50,-58,-57,-67,s1,2
51,-58,-57,-67,s1,2
52,-58,-57,-67,s1,2
53,-58,-57,-67,s1,2
54,-58,-57,-66,s1,2
55,-58,-57,-67,s1,2
56,-58,-57,-66,s1,2
57,-58,-57,-67,s1,2
58,-58,-57,-66,s1,2
59,-58,-57,-66,s1,2
60,-58,-57,-65,s1,2
61,-58,-57,-65,s1,2
62,-58,-57,-65,s1,2
63,-58,-57,-66,s1,2
64,-58,-57,-66,s1,2
65,-58,-57,-66,s1,2
66,-58,-57,-66,s1,2
67,-58,-57,-66,s1,2
68,-58,-57,-65,s1,2
69,-58,-57,-66,s1,2
70,-58,-57,-66,s1,2
71,-58,-57,-66,s1,2
72,-58,-57,-66,s1,2
73,-58,-57,-66,s1,2
74,-58,-57,-66,s1,2
75,-58,-57,-67,s1,2
76,-58,-57,-67,s1,2
77,-58,-57,-67,s1,2
78,-58,-57,-67,s1,2
79,-58,-57,-66,s1,2
80,-58,-57,-66,s1,2
81,-58,-57,-66,s1,2
82,-58,-57,-66,s1,2
83,-58,-57,-66,s1,2
84,-58,-57,-66,s1,2
85,-58,-57,-66,s1,2
86,-58,-57,-66,s1,2
87,-58,-57,-66,s1,2
88,-58,-57,-66,s1,2
89,-58,-57,-66,s1,2
90,-58,-57,-66,s1,2
91,-58,-57,-66,s1,2
92,-58,-57,-66,s1,2
93,-58,-57,-66,s1,2
94,-58,-57,-67,s1,2
95,-58,-57,-66,s1,2
96,-58,-57,-67,s1,2
97,-58,-57,-66,s1,2
98,-58,-57,-66,s1,2
99,-58,-57,-67,s1,2
100,-58,-57,-66,s1,2
101,-58,-57,-66,s1,2
102,-58,-57,-66,s1,2
103,-58,-57,-66,s1,2
104,-58,-57,-66,s1,2
105,-58,-57,-66,s1,2
106,-58,-57,-66,s1,2
107,-58,-57,-66,s1,2
108,-58,-57,-66,s1,2
109,-58,-57,-66,s1,2
110,-58,-57,-66,s1,2
111,-58,-57,-66,s1,2
112,-58,-57,-65,s1,2
113,-58,-57,-65,s1,2
114,-58,-57,-66,s1,2
115,-58,-56,-66,s1,2
116,-58,-57,-66,s1,2
117,-58,-56,-66,s1,2
118,-58,-57,-66,s1,2
119,-58,-57,-66,s1,2
120,-58,-57,-66,s1,2
121,-58,-57,-66,s1,2
122,-58,-57,-66,s1,2
123,-58,-57,-66,s1,2
124,-58,-57,-67,s1,2
125,-58,-57,-67,s1,2
126,-58,-57,-67,s1,2
127,-58,-57,-67,s1,2
128,-58,-57,-67,s1,2
129,-58,-57,-67,s1,2
130,-58,-57,-66,s1,2
131,-58,-57,-66,s1,2
132,-58,-57,-66,s1,2
133,-58,-57,-66,s1,2
134,-58,-57,-66,s1,2
135,-58,-57,-66,s1,2
136,-58,-57,-66,s1,2
137,-58,-57,-66,s1,2
138,-58,-57,-66,s1,2
139,-58,-57,-67,s1,2
140,-58,-57,-67,s1,2
141,-58,-57,-67,s1,2
142,-58,-57,-67,s1,2
143,-58,-57,-67,s1,2
144,-58,-57,-66,s1,2
145,-58,-57,-66,s1,2
146,-58,-57,-66,s1,2
147,-58,-57,-66,s1,2
148,-58,-57,-66,s1,2
149,-58,-57,-66,s1,2
150,-58,-57,-67,s1,2
151,-58,-57,-67,s1,2
152,-58,-57,-67,s1,2
153,-58,-57,-67,s1,2
154,-58,-57,-67,s1,2
155,-58,-57,-66,s1,2
156,-58,-57,-66,s1,2
157,-58,-57,-66,s1,2
158,-58,-57,-66,s1,2
159,-58,-57,-66,s1,2
160,-58,-57,-67,s1,2
161,-58,-57,-66,s1,2
162,-58,-57,-65,s1,2
163,-58,-57,-65,s1,2
164,-58,-57,-66,s1,2
165,-58,-56,-65,s1,2
166,-58,-57,-66,s1,2
167,-58,-57,-66,s1,2
168,-58,-57,-67,s1,2
169,-58,-57,-67,s1,2
170,-58,-57,-67,s1,2
171,-58,-57,-68,s1,2
172,-58,-57,-68,s1,2
173,-58,-57,-68,s1,2
174,-58,-57,-68,s1,2
175,-58,-57,-68,s1,2
176,-58,-57,-67,s1,2
177,-58,-57,-67,s1,2
178,-58,-57,-68,s1,2
179,-58,-56,-68,s1,2
180,-58,-57,-67,s1,2
181,-58,-56,-67,s1,2
182,-58,-57,-67,s1,2
183,-58,-57,-67,s1,2
184,-58,-57,-67,s1,2
185,-58,-57,-67,s1,2
186,-58,-57,-67,s1,2
187,-58,-57,-67,s1,2
188,-58,-57,-66,s1,2
189,-58,-57,-67,s1,2
190,-58,-57,-66,s1,2
191,-58,-57,-66,s1,2
192,-58,-57,-66,s1,2
193,-58,-57,-66,s1,2
194,-58,-57,-66,s1,2
195,-58,-57,-66,s1,2
196,-58,-57,-66,s1,2
197,-58,-56,-67,s1,2
198,-58,-56,-68,s1,2
199,-58,-57,-68,s1,2
0,-54,-57,-78,s1,3
1,-55,-60,-68,s1,3
2,-55,-60,-67,s1,3
3,-55,-60,-66,s1,3
4,-55,-60,-67,s1,3
5,-55,-60,-67,s1,3
6,-56,-59,-68,s1,3
7,-56,-59,-68,s1,3
8,-55,-59,-68,s1,3
9,-56,-59,-70,s1,3
10,-56,-59,-68,s1,3
11,-56,-58,-68,s1,3
12,-55,-59,-68,s1,3
13,-56,-59,-68,s1,3
14,-56,-59,-68,s1,3
15,-56,-59,-69,s1,3
16,-55,-59,-69,s1,3
17,-56,-58,-69,s1,3
18,-55,-59,-68,s1,3
19,-55,-60,-68,s1,3
20,-56,-60,-68,s1,3
21,-55,-60,-67,s1,3
22,-56,-60,-67,s1,3
23,-56,-60,-67,s1,3
24,-55,-60,-67,s1,3
25,-56,-60,-68,s1,3
26,-56,-59,-69,s1,3
27,-56,-59,-69,s1,3
28,-56,-59,-69,s1,3
29,-56,-59,-69,s1,3
30,-56,-59,-69,s1,3
31,-56,-59,-69,s1,3
32,-56,-59,-69,s1,3
33,-56,-59,-69,s1,3
34,-56,-59,-69,s1,3
35,-56,-59,-68,s1,3
36,-56,-60,-68,s1,3
37,-56,-60,-68,s1,3
38,-56,-60,-68,s1,3
39,-56,-60,-68,s1,3
40,-56,-60,-68,s1,3
41,-56,-59,-68,s1,3
42,-56,-59,-68,s1,3
43,-56,-60,-68,s1,3
44,-56,-59,-68,s1,3
45,-56,-60,-68,s1,3
46,-56,-59,-68,s1,3
47,-56,-60,-68,s1,3
48,-56,-59,-68,s1,3
49,-56,-60,-68,s1,3
50,-56,-59,-68,s1,3
51,-56,-59,-69,s1,3
52,-56,-59,-68,s1,3
53,-56,-60,-68,s1,3
54,-56,-60,-68,s1,3
55,-56,-60,-68,s1,3
56,-56,-60,-68,s1,3
57,-56,-60,-68,s1,3
58,-56,-60,-68,s1,3
59,-56,-60,-68,s1,3
60,-56,-60,-68,s1,3
61,-56,-60,-68,s1,3
62,-56,-60,-68,s1,3
63,-56,-60,-68,s1,3
64,-56,-60,-68,s1,3
65,-56,-60,-68,s1,3
66,-56,-60,-68,s1,3
67,-55,-60,-69,s1,3
68,-55,-60,-68,s1,3
69,-56,-60,-68,s1,3
70,-56,-60,-68,s1,3
71,-56,-60,-68,s1,3
72,-55,-60,-68,s1,3
73,-56,-60,-68,s1,3
74,-56,-60,-68,s1,3
75,-56,-60,-68,s1,3
76,-56,-60,-68,s1,3
77,-55,-60,-68,s1,3
78,-56,-60,-68,s1,3
79,-55,-60,-68,s1,3
80,-56,-60,-68,s1,3
81,-55,-60,-68,s1,3
82,-56,-60,-68,s1,3
83,-55,-60,-68,s1,3
84,-56,-60,-68,s1,3
85,-55,-60,-68,s1,3
86,-56,-60,-68,s1,3
87,-56,-60,-68,s1,3
88,-56,-60,-68,s1,3
89,-56,-60,-67,s1,3
90,-56,-60,-67,s1,3
91,-56,-60,-67,s1,3
92,-56,-60,-67,s1,3
93,-56,-60,-67,s1,3
94,-56,-60,-68,s1,3
95,-56,-60,-68,s1,3
96,-56,-60,-68,s1,3
97,-56,-60,-68,s1,3
98,-56,-59,-68,s1,3
99,-56,-60,-68,s1,3
100,-56,-60,-68,s1,3
101,-56,-60,-68,s1,3
102,-56,-60,-68,s1,3
103,-56,-60,-69,s1,3
104,-56,-60,-68,s1,3
105,-56,-60,-68,s1,3
106,-56,-60,-69,s1,3
107,-56,-60,-69,s1,3
108,-56,-59,-68,s1,3
109,-56,-60,-69,s1,3
110,-56,-60,-68,s1,3
111,-56,-60,-68,s1,3
112,-55,-60,-68,s1,3
113,-56,-60,-68,s1,3
114,-56,-60,-68,s1,3
115,-56,-60,-68,s1,3
116,-56,-60,-68,s1,3
117,-56,-59,-68,s1,3
118,-55,-59,-68,s1,3
119,-56,-59,-68,s1,3
120,-56,-60,-68,s1,3
121,-56,-60,-68,s1,3
122,-56,-60,-68,s1,3
123,-56,-60,-68,s1,3
124,-56,-60,-68,s1,3
125,-56,-60,-68,s1,3
126,-56,-60,-67,s1,3
127,-56,-60,-67,s1,3
128,-56,-60,-67,s1,3
129,-56,-60,-68,s1,3
130,-55,-59,-68,s1,3
131,-56,-59,-69,s1,3
132,-55,-59,-69,s1,3
133,-55,-59,-68,s1,3
134,-55,-59,-68,s1,3
135,-55,-59,-68,s1,3
136,-56,-59,-68,s1,3
137,-55,-59,-68,s1,3
138,-56,-60,-68,s1,3
139,-55,-60,-68,s1,3
140,-55,-60,-69,s1,3
141,-55,-60,-69,s1,3
142,-55,-60,-69,s1,3
143,-56,-60,-69,s1,3
144,-56,-60,-69,s1,3
145,-56,-59,-69,s1,3
146,-56,-60,-69,s1,3
147,-55,-60,-69,s1,3
148,-56,-60,-69,s1,3
149,-56,-60,-69,s1,3
150,-55,-60,-69,s1,3
151,-55,-60,-68,s1,3
152,-55,-60,-69,s1,3
153,-55,-60,-69,s1,3
154,-55,-60,-68,s1,3
155,-55,-60,-69,s1,3
156,-55,-60,-69,s1,3
157,-55,-59,-68,s1,3
158,-55,-60,-68,s1,3
159,-55,-59,-68,s1,3
160,-55,-59,-69,s1,3
161,-56,-58,-69,s1,3
162,-55,-59,-69,s1,3
163,-56,-60,-69,s1,3
164,-55,-60,-69,s1,3
165,-55,-58,-70,s1,3
166,-55,-58,-69,s1,3
167,-55,-58,-69,s1,3
168,-55,-58,-69,s1,3
169,-55,-59,-70,s1,3
170,-56,-58,-70,s1,3
171,-55,-58,-71,s1,3
172,-56,-58,-70,s1,3
173,-56,-59,-69,s1,3
174,-56,-59,-68,s1,3
175,-56,-59,-68,s1,3
176,-56,-59,-68,s1,3
177,-56,-59,-67,s1,3
178,-56,-60,-67,s1,3
179,-56,-60,-67,s1,3
180,-55,-60,-68,s1,3
181,-56,-60,-68,s1,3
182,-55,-59,-68,s1,3
183,-56,-59,-68,s1,3
184,-56,-59,-68,s1,3
185,-56,-59,-68,s1,3
186,-56,-59,-68,s1,3
187,-56,-59,-67,s1,3
188,-56,-59,-67,s1,3
189,-56,-60,-67,s1,3
190,-56,-60,-67,s1,3
191,-55,-59,-67,s1,3
192,-55,-59,-68,s1,3
193,-55,-59,-68,s1,3
194,-55,-59,-69,s1,3
195,-55,-59,-68,s1,3
196,-55,-59,-69,s1,3
197,-55,-59,-69,s1,3
198,-55,-59,-68,s1,3
199,-55,-59,-69,s1,3
0,-57,-63,-64,s1,4
1,-54,-60,-60,s1,4
2,-54,-60,-60,s1,4
3,-54,-59,-60,s1,4
4,-54,-59,-60,s1,4
5,-54,-60,-59,s1,4
6,-54,-61,-59,s1,4
7,-54,-60,-58,s1,4
8,-54,-61,-58,s1,4
9,-54,-61,-59,s1,4
10,-54,-59,-59,s1,4
11,-54,-59,-59,s1,4
12,-54,-59,-60,s1,4
13,-54,-59,-61,s1,4
14,-54,-59,-61,s1,4
15,-54,-59,-61,s1,4
16,-54,-60,-61,s1,4
17,-54,-60,-61,s1,4
18,-54,-60,-61,s1,4
19,-54,-59,-61,s1,4
20,-54,-60,-61,s1,4
21,-54,-58,-60,s1,4
22,-54,-58,-61,s1,4
23,-54,-58,-61,s1,4
24,-54,-59,-61,s1,4
25,-54,-59,-60,s1,4
26,-54,-59,-60,s1,4
27,-54,-59,-60,s1,4
28,-54,-59,-61,s1,4
29,-54,-59,-62,s1,4
30,-54,-59,-64,s1,4
31,-54,-60,-64,s1,4
32,-54,-60,-61,s1,4
33,-54,-60,-62,s1,4
34,-54,-60,-63,s1,4
35,-54,-58,-63,s1,4
36,-54,-59,-63,s1,4
37,-54,-59,-61,s1,4
38,-54,-58,-61,s1,4
39,-54,-58,-61,s1,4
40,-54,-59,-61,s1,4
41,-54,-60,-62,s1,4
42,-54,-60,-61,s1,4
43,-54,-60,-62,s1,4
44,-54,-57,-62,s1,4
45,-54,-57,-63,s1,4
46,-54,-56,-63,s1,4
47,-54,-57,-63,s1,4
48,-54,-58,-62,s1,4
49,-54,-58,-62,s1,4
50,-54,-58,-62,s1,4
51,-54,-58,-62,s1,4
52,-54,-57,-63,s1,4
53,-54,-57,-63,s1,4
54,-54,-57,-63,s1,4
55,-54,-57,-62,s1,4
56,-54,-57,-62,s1,4
57,-54,-57,-62,s1,4
58,-54,-57,-62,s1,4
59,-54,-58,-62,s1,4
60,-54,-57,-62,s1,4
61,-54,-58,-62,s1,4
62,-54,-57,-62,s1,4
63,-54,-57,-61,s1,4
64,-54,-57,-61,s1,4
65,-54,-57,-61,s1,4
66,-54,-58,-62,s1,4
67,-54,-58,-61,s1,4
68,-54,-58,-60,s1,4
69,-54,-59,-59,s1,4
70,-54,-57,-59,s1,4
71,-54,-58,-60,s1,4
72,-54,-58,-62,s1,4
73,-54,-59,-62,s1,4
74,-54,-59,-61,s1,4
75,-54,-59,-62,s1,4
76,-54,-59,-62,s1,4
77,-54,-59,-61,s1,4
78,-54,-59,-61,s1,4
79,-54,-59,-61,s1,4
80,-54,-59,-60,s1,4
81,-54,-59,-60,s1,4
82,-54,-58,-60,s1,4
83,-54,-58,-60,s1,4
84,-54,-59,-60,s1,4
85,-54,-59,-59,s1,4
86,-54,-59,-59,s1,4
87,-54,-59,-59,s1,4
88,-54,-59,-59,s1,4
89,-54,-59,-60,s1,4
90,-54,-59,-60,s1,4
91,-54,-59,-60,s1,4
92,-54,-59,-60,s1,4
93,-54,-58,-60,s1,4
94,-54,-58,-60,s1,4
95,-54,-58,-60,s1,4
96,-54,-58,-60,s1,4
97,-54,-58,-60,s1,4
98,-54,-58,-59,s1,4
99,-54,-58,-59,s1,4
100,-54,-58,-59,s1,4
101,-54,-58,-59,s1,4
102,-54,-57,-59,s1,4
103,-54,-58,-59,s1,4
104,-54,-58,-59,s1,4
105,-54,-58,-59,s1,4
106,-54,-58,-59,s1,4
107,-54,-58,-59,s1,4
108,-54,-58,-59,s1,4
109,-54,-58,-60,s1,4
110,-54,-58,-60,s1,4
111,-54,-58,-60,s1,4
112,-54,-58,-60,s1,4
113,-54,-58,-60,s1,4
114,-54,-58,-60,s1,4
115,-54,-58,-60,s1,4
116,-54,-58,-60,s1,4
117,-54,-58,-60,s1,4
118,-54,-58,-60,s1,4
119,-54,-58,-61,s1,4
120,-54,-58,-61,s1,4
121,-54,-58,-61,s1,4
122,-54,-58,-61,s1,4
123,-54,-58,-61,s1,4
124,-54,-58,-61,s1,4
125,-54,-59,-61,s1,4
126,-54,-59,-61,s1,4
127,-54,-59,-61,s1,4
128,-54,-59,-61,s1,4
129,-54,-59,-62,s1,4
130,-54,-59,-62,s1,4
131,-54,-59,-63,s1,4
132,-54,-60,-62,s1,4
133,-54,-60,-62,s1,4
134,-54,-61,-60,s1,4
135,-54,-61,-60,s1,4
136,-54,-61,-60,s1,4
137,-54,-61,-60,s1,4
138,-54,-61,-62,s1,4
139,-54,-61,-62,s1,4
140,-54,-65,-60,s1,4
141,-54,-66,-61,s1,4
142,-54,-62,-63,s1,4
143,-54,-62,-62,s1,4
144,-54,-62,-62,s1,4
145,-54,-62,-62,s1,4
146,-54,-61,-62,s1,4
147,-54,-61,-61,s1,4
148,-54,-62,-61,s1,4
149,-54,-62,-61,s1,4
150,-54,-59,-61,s1,4
151,-53,-59,-61,s1,4
152,-54,-61,-61,s1,4
153,-54,-62,-61,s1,4
154,-54,-62,-61,s1,4
155,-54,-62,-59,s1,4
156,-54,-62,-59,s1,4
157,-54,-60,-59,s1,4
158,-54,-62,-60,s1,4
159,-54,-62,-60,s1,4
160,-54,-60,-60,s1,4
161,-54,-61,-59,s1,4
162,-54,-61,-59,s1,4
163,-54,-61,-60,s1,4
164,-54,-62,-60,s1,4
165,-54,-62,-60,s1,4
166,-53,-61,-60,s1,4
167,-54,-61,-60,s1,4
168,-54,-62,-62,s1,4
169,-53,-62,-63,s1,4
170,-53,-61,-61,s1,4
171,-53,-60,-62,s1,4
172,-53,-61,-61,s1,4
173,-53,-61,-61,s1,4
174,-53,-60,-61,s1,4
175,-54,-60,-61,s1,4
176,-54,-59,-62,s1,4
177,-54,-60,-62,s1,4
178,-54,-60,-62,s1,4
179,-53,-60,-62,s1,4
180,-54,-62,-62,s1,4
181,-54,-62,-59,s1,4
182,-54,-59,-60,s1,4
183,-54,-61,-60,s1,4
184,-54,-62,-60,s1,4
185,-53,-62,-60,s1,4
186,-53,-59,-59,s1,4
187,-53,-59,-59,s1,4
188,-53,-59,-60,s1,4
189,-53,-59,-60,s1,4
190,-54,-60,-60,s1,4
191,-54,-60,-62,s1,4
192,-54,-60,-62,s1,4
193,-53,-61,-63,s1,4
194,-53,-60,-62,s1,4
195,-53,-60,-63,s1,4
196,-53,-61,-61,s1,4
197,-54,-61,-61,s1,4
198,-54,-62,-59,s1,4
199,-54,-62,-59,s1,4
0,-54,-55,-63,s0,0
1,-54,-69,-60,s0,0
2,-54,-69,-60,s0,0
3,-54,-69,-60,s0,0
4,-54,-69,-60,s0,0
5,-54,-69,-60,s0,0
6,-54,-69,-59,s0,0
7,-54,-69,-59,s0,0
8,-54,-69,-59,s0,0
9,-54,-68,-59,s0,0
10,-53,-70,-59,s0,0
11,-54,-72,-59,s0,0
12,-54,-69,-60,s0,0
13,-54,-69,-60,s0,0
14,-54,-69,-59,s0,0
15,-53,-70,-59,s0,0
16,-54,-69,-59,s0,0
17,-54,-71,-59,s0,0
18,-54,-73,-59,s0,0
19,-54,-69,-58,s0,0
20,-54,-65,-58,s0,0
21,-54,-66,-59,s0,0
22,-54,-67,-60,s0,0
23,-53,-67,-60,s0,0
24,-54,-70,-60,s0,0
25,-54,-69,-60,s0,0
26,-54,-70,-60,s0,0
27,-54,-69,-60,s0,0
28,-54,-67,-60,s0,0
29,-54,-66,-60,s0,0
30,-54,-66,-58,s0,0
31,-54,-65,-59,s0,0
32,-54,-65,-58,s0,0
33,-54,-65,-58,s0,0
34,-54,-65,-58,s0,0
35,-54,-65,-58,s0,0
36,-54,-65,-58,s0,0
37,-54,-65,-58,s0,0
38,-54,-65,-58,s0,0
39,-54,-65,-58,s0,0
40,-54,-65,-59,s0,0
41,-54,-66,-59,s0,0
42,-54,-65,-59,s0,0
43,-54,-64,-59,s0,0
44,-54,-64,-59,s0,0
45,-54,-62,-59,s0,0
46,-54,-62,-59,s0,0
47,-54,-61,-59,s0,0
48,-54,-62,-59,s0,0
49,-54,-62,-59,s0,0
50,-54,-63,-59,s0,0
51,-54,-64,-59,s0,0
52,-54,-65,-59,s0,0
53,-54,-67,-59,s0,0
54,-54,-67,-60,s0,0
55,-54,-67,-61,s0,0
56,-54,-67,-61,s0,0
57,-54,-67,-60,s0,0
58,-54,-67,-60,s0,0
59,-54,-68,-60,s0,0
60,-54,-67,-60,s0,0
61,-54,-67,-60,s0,0
